onset	duration	trial_type	value	sample	epoch_index	epoch_id	task_code	paradigm	stimulus_description
0.0	4.0	segment/sssep	8	0	0	epoch006707	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
4.0	4.0	segment/sssep	8	1000	1	epoch006709	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
8.0	4.0	segment/sssep	8	2000	2	epoch006746	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
12.0	4.0	segment/sssep	8	3000	3	epoch006760	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
16.0	4.0	segment/sssep	8	4000	4	epoch006776	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
20.0	4.0	segment/sssep	8	5000	5	epoch006790	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
24.0	4.0	segment/sssep	8	6000	6	epoch006824	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
28.0	4.0	segment/sssep	8	7000	7	epoch006830	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
32.0	4.0	segment/sssep	8	8000	8	epoch006850	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
36.0	4.0	segment/sssep	8	9000	9	epoch006872	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
40.0	4.0	segment/sssep	8	10000	10	epoch006873	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
44.0	4.0	segment/sssep	8	11000	11	epoch006879	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
48.0	4.0	segment/sssep	8	12000	12	epoch006897	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
52.0	4.0	segment/sssep	8	13000	13	epoch006907	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
56.0	4.0	segment/sssep	8	14000	14	epoch006939	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
60.0	4.0	segment/sssep	8	15000	15	epoch006943	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
64.0	4.0	segment/sssep	8	16000	16	epoch006959	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
68.0	4.0	segment/sssep	8	17000	17	epoch006962	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
72.0	4.0	segment/sssep	8	18000	18	epoch006965	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
76.0	4.0	segment/sssep	8	19000	19	epoch007004	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
80.0	4.0	segment/sssep	8	20000	20	epoch007010	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
84.0	4.0	segment/sssep	8	21000	21	epoch007045	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
88.0	4.0	segment/sssep	8	22000	22	epoch007059	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
92.0	4.0	segment/sssep	8	23000	23	epoch007070	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
96.0	4.0	segment/sssep	8	24000	24	epoch007098	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
100.0	4.0	segment/sssep	8	25000	25	epoch007157	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
104.0	4.0	segment/sssep	8	26000	26	epoch007162	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
108.0	4.0	segment/sssep	8	27000	27	epoch007176	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
112.0	4.0	segment/sssep	8	28000	28	epoch007234	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
116.0	4.0	segment/sssep	8	29000	29	epoch007251	8	steady-state	22.04 Hz vibration motor (same 1027 disk motor as SEP) on left hand, continuous for 2 min
